zip,type,primary_city,state,county,timezone
14715,STANDARD,Bolivar,NY,Allegany County,America/New_York
14717,STANDARD,Caneadea,NY,Allegany County,America/New_York
14721,STANDARD,Ceres,NY,Allegany County,America/New_York
14727,STANDARD,Cuba,NY,Allegany County,America/New_York
14735,STANDARD,Fillmore,NY,Allegany County,America/New_York
14739,STANDARD,Friendship,NY,Allegany County,America/New_York
14744,STANDARD,Houghton,NY,Allegany County,America/New_York
14754,STANDARD,Little Genesee,NY,Allegany County,America/New_York
14777,STANDARD,Rushford,NY,Allegany County,America/New_York
14802,STANDARD,Alfred,NY,Allegany County,America/New_York
14803,STANDARD,Alfred Station,NY,Allegany County,America/New_York
14804,STANDARD,Almond,NY,Allegany County,America/New_York
14806,STANDARD,Andover,NY,Allegany County,America/New_York
14813,STANDARD,Belmont,NY,Allegany County,America/New_York
14822,STANDARD,Canaseraga,NY,Allegany County,America/New_York
14880,STANDARD,Scio,NY,Allegany County,America/New_York
14884,STANDARD,Swain,NY,Allegany County,America/New_York
14895,STANDARD,Wellsville,NY,Allegany County,America/New_York
14897,STANDARD,Whitesville,NY,Allegany County,America/New_York
21502,STANDARD,Cumberland,MD,Allegany County,America/New_York
21521,STANDARD,Barton,MD,Allegany County,America/New_York
21530,STANDARD,Flintstone,MD,Allegany County,America/New_York
21532,STANDARD,Frostburg,MD,Allegany County,America/New_York
21539,STANDARD,Lonaconing,MD,Allegany County,America/New_York
21540,STANDARD,Luke,MD,Allegany County,America/New_York
21545,STANDARD,Mount Savage,MD,Allegany County,America/New_York
21555,STANDARD,Oldtown,MD,Allegany County,America/New_York
21557,STANDARD,Rawlings,MD,Allegany County,America/New_York
21562,STANDARD,Westernport,MD,Allegany County,America/New_York
21766,STANDARD,Little Orleans,MD,Allegany County,America/New_York
24422,STANDARD,Clifton Forge,VA,Alleghany County,America/New_York
24426,STANDARD,Covington,VA,Alleghany County,America/New_York
28623,STANDARD,Ennice,NC,Alleghany County,America/New_York
28627,STANDARD,Glade Valley,NC,Alleghany County,America/New_York
28644,STANDARD,Laurel Springs,NC,Alleghany County,America/New_York
28663,STANDARD,Piney Creek,NC,Alleghany County,America/New_York
28668,STANDARD,Roaring Gap,NC,Alleghany County,America/New_York
28675,STANDARD,Sparta,NC,Alleghany County,America/New_York
15007,STANDARD,Bakerstown,PA,Allegheny County,America/New_York
15014,STANDARD,Brackenridge,PA,Allegheny County,America/New_York
15015,STANDARD,Bradfordwoods,PA,Allegheny County,America/New_York
15017,STANDARD,Bridgeville,PA,Allegheny County,America/New_York
15018,STANDARD,Buena Vista,PA,Allegheny County,America/New_York
15024,STANDARD,Cheswick,PA,Allegheny County,America/New_York
15025,STANDARD,Clairton,PA,Allegheny County,America/New_York
15030,STANDARD,Creighton,PA,Allegheny County,America/New_York
15031,STANDARD,Cuddy,PA,Allegheny County,America/New_York
15034,STANDARD,Dravosburg,PA,Allegheny County,America/New_York
15035,STANDARD,East Mc Keesport,PA,Allegheny County,America/New_York
15037,STANDARD,Elizabeth,PA,Allegheny County,America/New_York
15044,STANDARD,Gibsonia,PA,Allegheny County,America/New_York
15045,STANDARD,Glassport,PA,Allegheny County,America/New_York
15046,STANDARD,Crescent,PA,Allegheny County,America/New_York
15049,STANDARD,Harwick,PA,Allegheny County,America/New_York
15051,STANDARD,Indianola,PA,Allegheny County,America/New_York
15056,STANDARD,Leetsdale,PA,Allegheny County,America/New_York
15064,STANDARD,Morgan,PA,Allegheny County,America/New_York
15065,STANDARD,Natrona Heights,PA,Allegheny County,America/New_York
15071,STANDARD,Oakdale,PA,Allegheny County,America/New_York
15076,STANDARD,Russellton,PA,Allegheny County,America/New_York
15084,STANDARD,Tarentum,PA,Allegheny County,America/New_York
15086,STANDARD,Warrendale,PA,Allegheny County,America/New_York
15090,STANDARD,Wexford,PA,Allegheny County,America/New_York
15101,STANDARD,Allison Park,PA,Allegheny County,America/New_York
15102,STANDARD,Bethel Park,PA,Allegheny County,America/New_York
15104,STANDARD,Braddock,PA,Allegheny County,America/New_York
15106,STANDARD,Carnegie,PA,Allegheny County,America/New_York
15108,STANDARD,Coraopolis,PA,Allegheny County,America/New_York
15110,STANDARD,Duquesne,PA,Allegheny County,America/New_York
15112,STANDARD,East Pittsburgh,PA,Allegheny County,America/New_York
15116,STANDARD,Glenshaw,PA,Allegheny County,America/New_York
15120,STANDARD,Homestead,PA,Allegheny County,America/New_York
15122,STANDARD,West Mifflin,PA,Allegheny County,America/New_York
15123,STANDARD,West Mifflin,PA,Allegheny County,America/New_York
15126,STANDARD,Imperial,PA,Allegheny County,America/New_York
15129,STANDARD,South Park,PA,Allegheny County,America/New_York
15131,STANDARD,Mckeesport,PA,Allegheny County,America/New_York
15132,STANDARD,Mckeesport,PA,Allegheny County,America/New_York
15133,STANDARD,Mckeesport,PA,Allegheny County,America/New_York
15135,STANDARD,Mckeesport,PA,Allegheny County,America/New_York
15136,STANDARD,Mc Kees Rocks,PA,Allegheny County,America/New_York
15137,STANDARD,North Versailles,PA,Allegheny County,America/New_York
15139,STANDARD,Oakmont,PA,Allegheny County,America/New_York
15140,STANDARD,Pitcairn,PA,Allegheny County,America/New_York
15142,STANDARD,Presto,PA,Allegheny County,America/New_York
15143,STANDARD,Sewickley,PA,Allegheny County,America/New_York
15144,STANDARD,Springdale,PA,Allegheny County,America/New_York
15145,STANDARD,Turtle Creek,PA,Allegheny County,America/New_York
15146,STANDARD,Monroeville,PA,Allegheny County,America/New_York
15147,STANDARD,Verona,PA,Allegheny County,America/New_York
15148,STANDARD,Wilmerding,PA,Allegheny County,America/New_York
15201,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15202,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15203,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15204,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15205,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15206,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15207,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15208,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15209,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15210,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15211,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15212,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15213,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15214,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15215,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15216,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15217,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15218,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15219,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15220,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15221,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15222,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15223,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15224,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15225,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15226,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15227,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15228,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15229,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15232,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15233,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15234,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15235,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15236,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15237,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15238,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15239,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15241,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15243,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15253,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15260,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15272,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15275,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15276,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15290,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15295,STANDARD,Pittsburgh,PA,Allegheny County,America/New_York
15096,UNIQUE,Warrendale,PA,Allegheny County,America/New_York
15252,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15254,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15255,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15257,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15258,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15259,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15261,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15262,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15263,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15265,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15267,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15268,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15270,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15277,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15278,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15279,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15281,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15282,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15283,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15285,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15286,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
15289,UNIQUE,Pittsburgh,PA,Allegheny County,America/New_York
42120,STANDARD,Adolphus,KY,Allen County,America/Chicago
42153,STANDARD,Holland,KY,Allen County,America/Chicago
42164,STANDARD,Scottsville,KY,Allen County,America/Chicago
45801,STANDARD,Lima,OH,Allen County,America/New_York
45804,STANDARD,Lima,OH,Allen County,America/New_York
45805,STANDARD,Lima,OH,Allen County,America/New_York
45806,STANDARD,Lima,OH,Allen County,America/New_York
45807,STANDARD,Lima,OH,Allen County,America/New_York
45808,STANDARD,Beaverdam,OH,Allen County,America/New_York
45809,STANDARD,Gomer,OH,Allen County,America/New_York
45817,STANDARD,Bluffton,OH,Allen County,America/New_York
45833,STANDARD,Delphos,OH,Allen County,America/New_York
45850,STANDARD,Harrod,OH,Allen County,America/New_York
45887,STANDARD,Spencerville,OH,Allen County,America/New_York
46741,STANDARD,Grabill,IN,Allen County,America/Indiana/Indianapolis
46743,STANDARD,Harlan,IN,Allen County,America/Indiana/Indianapolis
46745,STANDARD,Hoagland,IN,Allen County,America/Indiana/Indianapolis
46748,STANDARD,Huntertown,IN,Allen County,America/Indiana/Indianapolis
46765,STANDARD,Leo,IN,Allen County,America/Indiana/Indianapolis
46773,STANDARD,Monroeville,IN,Allen County,America/Indiana/Indianapolis
46774,STANDARD,New Haven,IN,Allen County,America/Indiana/Indianapolis
46788,STANDARD,Spencerville,IN,Allen County,America/Indiana/Indianapolis
46797,STANDARD,Woodburn,IN,Allen County,America/Indiana/Indianapolis
46798,STANDARD,Yoder,IN,Allen County,America/Indiana/Indianapolis
46802,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46803,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46804,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46805,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46806,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46807,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46808,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46809,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46814,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46815,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46816,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46818,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46819,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46825,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46835,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
46845,STANDARD,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
66732,STANDARD,Elsmore,KS,Allen County,America/Chicago
66748,STANDARD,Humboldt,KS,Allen County,America/Chicago
66749,STANDARD,Iola,KS,Allen County,America/Chicago
66751,STANDARD,La Harpe,KS,Allen County,America/Chicago
66755,STANDARD,Moran,KS,Allen County,America/Chicago
66772,STANDARD,Savonburg,KS,Allen County,America/Chicago
46897,UNIQUE,Fort Wayne,IN,Allen County,America/Indiana/Indianapolis
70637,STANDARD,Dry Creek,LA,Allen Parish,America/Chicago
70648,STANDARD,Kinder,LA,Allen Parish,America/Chicago
70654,STANDARD,Mittie,LA,Allen Parish,America/Chicago
70655,STANDARD,Oberlin,LA,Allen Parish,America/Chicago
70658,STANDARD,Reeves,LA,Allen Parish,America/Chicago
71463,STANDARD,Oakdale,LA,Allen Parish,America/Chicago
29810,STANDARD,Allendale,SC,Allendale County,America/New_York
29827,STANDARD,Fairfax,SC,Allendale County,America/New_York
29836,STANDARD,Martin,SC,Allendale County,America/New_York
29849,STANDARD,Ulmer,SC,Allendale County,America/New_York
49707,STANDARD,Alpena,MI,Alpena County,America/Detroit
49744,STANDARD,Herron,MI,Alpena County,America/Detroit
49747,STANDARD,Hubbard Lake,MI,Alpena County,America/Detroit
49753,STANDARD,Lachine,MI,Alpena County,America/Detroit
49766,STANDARD,Ossineke,MI,Alpena County,America/Detroit
96120,STANDARD,Markleeville,CA,Alpine County,America/Los_Angeles
95629,STANDARD,Fiddletown,CA,Amador County,America/Los_Angeles
95640,STANDARD,Ione,CA,Amador County,America/Los_Angeles
95642,STANDARD,Jackson,CA,Amador County,America/Los_Angeles
95665,STANDARD,Pine Grove,CA,Amador County,America/Los_Angeles
95666,STANDARD,Pioneer,CA,Amador County,America/Los_Angeles
95669,STANDARD,Plymouth,CA,Amador County,America/Los_Angeles
95685,STANDARD,Sutter Creek,CA,Amador County,America/Los_Angeles
95689,STANDARD,Volcano,CA,Amador County,America/Los_Angeles
23002,STANDARD,Amelia Court House,VA,Amelia County,America/New_York
23083,STANDARD,Jetersville,VA,Amelia County,America/New_York
24521,STANDARD,Amherst,VA,Amherst County,America/New_York
24572,STANDARD,Madison Heights,VA,Amherst County,America/New_York
24574,STANDARD,Monroe,VA,Amherst County,America/New_York
39638,STANDARD,Gloster,MS,Amite County,America/Chicago
39645,STANDARD,Liberty,MS,Amite County,America/Chicago
39664,STANDARD,Smithdale,MS,Amite County,America/Chicago
00610,STANDARD,Anasco,PR,Añasco Municipio,America/Puerto_Rico
99501,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99502,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99503,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99504,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99505,STANDARD,Jber,AK,Anchorage Municipality,America/Anchorage
99506,STANDARD,Jber,AK,Anchorage Municipality,America/Anchorage
99507,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99508,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99513,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99515,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99516,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99517,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99518,STANDARD,Anchorage,AK,Anchorage Municipality,America/Anchorage
99540,STANDARD,Indian,AK,Anchorage Municipality,America/Anchorage
99567,STANDARD,Chugiak,AK,Anchorage Municipality,America/Anchorage
99577,STANDARD,Eagle River,AK,Anchorage Municipality,America/Anchorage
29621,STANDARD,Anderson,SC,Anderson County,America/New_York
29624,STANDARD,Anderson,SC,Anderson County,America/New_York
29625,STANDARD,Anderson,SC,Anderson County,America/New_York
29626,STANDARD,Anderson,SC,Anderson County,America/New_York
29627,STANDARD,Belton,SC,Anderson County,America/New_York
29654,STANDARD,Honea Path,SC,Anderson County,America/New_York
29655,STANDARD,Iva,SC,Anderson County,America/New_York
29669,STANDARD,Pelzer,SC,Anderson County,America/New_York
29670,STANDARD,Pendleton,SC,Anderson County,America/New_York
29684,STANDARD,Starr,SC,Anderson County,America/New_York
29689,STANDARD,Townville,SC,Anderson County,America/New_York
29697,STANDARD,Williamston,SC,Anderson County,America/New_York
37705,STANDARD,Andersonville,TN,Anderson County,America/New_York
37710,STANDARD,Briceville,TN,Anderson County,America/New_York
37716,STANDARD,Clinton,TN,Anderson County,America/New_York
37754,STANDARD,Heiskell,TN,Anderson County,America/New_York
37769,STANDARD,Lake City,TN,Anderson County,America/New_York
37830,STANDARD,Oak Ridge,TN,Anderson County,America/New_York
40342,STANDARD,Lawrenceburg,KY,Anderson County,America/New_York
66015,STANDARD,Colony,KS,Anderson County,America/Chicago
66032,STANDARD,Garnett,KS,Anderson County,America/Chicago
66033,STANDARD,Greeley,KS,Anderson County,America/Chicago
66039,STANDARD,Kincaid,KS,Anderson County,America/Chicago
66091,STANDARD,Welda,KS,Anderson County,America/Chicago
66093,STANDARD,Westphalia,KS,Anderson County,America/Chicago
75763,STANDARD,Frankston,TX,Anderson County,America/Chicago
75801,STANDARD,Palestine,TX,Anderson County,America/Chicago
75803,STANDARD,Palestine,TX,Anderson County,America/Chicago
75839,STANDARD,Elkhart,TX,Anderson County,America/Chicago
75853,STANDARD,Montalba,TX,Anderson County,America/Chicago
75861,STANDARD,Tennessee Colony,TX,Anderson County,America/Chicago
75880,UNIQUE,Tennessee Colony,TX,Anderson County,America/Chicago
75882,UNIQUE,Palestine,TX,Anderson County,America/Chicago
75884,UNIQUE,Tennessee Colony,TX,Anderson County,America/Chicago
75886,UNIQUE,Tennessee Colony,TX,Anderson County,America/Chicago
